corridor_key,scenarios_profitable,min_stress_margin,avg_stress_margin,max_stress_score,mean_stress_score,spatial_priority_score,spatial_tier,active_products,flow_persistence_score,stress_class
Bukirasazi — Masanganzira,7,749.5116228207233,885.0994683517384,67.91602643362103,67.91602643362103,67.91602643362103,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Matana,7,672.1304531832255,778.1482933642395,98.09275985400608,98.09275985400608,98.09275985400608,A — stratégique,3.0,100.0,Very robust
Bukirasazi — Mihigo,7,821.5826826693009,966.895671143986,55.9808264321259,55.9808264321259,55.9808264321259,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Mishiha,7,377.5730022974009,462.87430927031465,54.91827288495343,54.91827288495343,54.91827288495343,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Muhanga,7,415.67216473540793,496.6191717437463,59.70252624798254,59.70252624798254,59.70252624798254,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Mukenke,7,841.5177927165798,998.9159011007565,64.87168604390187,64.87168604390187,64.87168604390187,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Muramvya,7,878.0699048276084,1023.7300534975465,60.61282809305129,60.61282809305129,60.61282809305129,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Musenyi,7,970.9380115269752,1139.4131800829894,68.11318092982975,68.11318092982975,68.11318092982975,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Mutaho,7,867.4897807075263,1009.1017805889397,68.82463873879126,68.82463873879126,68.82463873879126,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Muyange,7,774.5651348854947,909.4862760937833,68.24456782623014,68.24456782623014,68.24456782623014,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Muyinga,7,489.9441702585018,589.7051181107864,63.34785317360922,63.34785317360922,63.34785317360922,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Muzinda,7,601.4122019447915,714.5256385477678,63.74240442175474,63.74240442175475,63.74240442175474,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Mwakiro,7,415.3744335931736,497.57867182564587,59.61427649246004,59.61427649246004,59.61427649246004,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Mwaro,7,656.4284253582063,761.3170591535171,85.77317737075269,85.77317737075269,85.77317737075269,A — stratégique,1.0,83.33333333333333,Very robust
Bukirasazi — Ngozi,7,493.90311425588135,589.8979943953776,52.35668910307276,52.35668910307276,52.35668910307276,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Nyabihanga,7,475.7774129010561,553.4426966718812,63.44469240570218,63.44469240570218,63.44469240570218,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Nyabikere,7,484.9859383637149,570.0345115844492,64.2865069699827,64.2865069699827,64.2865069699827,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Nyagasasa,7,874.982962428554,1013.8612498979517,65.07216958499879,65.07216958499879,65.07216958499879,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Rubaho,7,714.8056009140251,827.0026152488681,73.15640634689551,73.15640634689551,73.15640634689551,B — prioritaire,0.0,0.0,Very robust
Bukirasazi — Rugombo,7,1195.3141752470956,1407.8106788201837,63.485120922724846,63.485120922724846,63.485120922724846,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Ruhehe,7,575.6856724259223,698.4114693253953,46.68735028294131,46.6873502829413,46.68735028294131,D — surveillance,0.0,0.0,Very robust
Bukirasazi — Rumonge,7,612.466701291341,720.6674274105746,93.08958772127198,93.08958772127198,93.08958772127198,A — stratégique,3.0,83.33333333333333,Very robust
Bukirasazi — Rusaka,7,697.7139955869616,812.4039412515549,76.95701011465599,76.95701011465599,76.95701011465599,B — prioritaire,1.0,16.666666666666668,Very robust
Bukirasazi — Rutana,7,1338.3093793812116,1537.1114968776621,74.03878953219231,74.0387895321923,74.03878953219231,B — prioritaire,0.0,0.0,Very robust
Bukirasazi — Ruyigi,7,695.1657380269291,805.5626508686839,69.03099738840903,69.03099738840903,69.03099738840903,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Rwibaga,7,690.3323654738475,805.8195526316491,72.65135860651654,72.65135860651654,72.65135860651654,B — prioritaire,0.0,0.0,Very robust
Bukirasazi — Twinkwavu,7,976.8919392424372,1141.3226251039018,68.45925341103514,68.45925341103514,68.45925341103514,C — secondaire,0.0,0.0,Very robust
Bukirasazi — Wimpfizi,7,296.1707523251122,345.2642915679052,64.34235466405036,64.34235466405036,64.34235466405036,C — secondaire,0.0,0.0,Very robust
Burambi — Bururi,7,583.382299507822,682.1562097890667,64.51283246031355,64.51283246031355,64.51283246031355,C — secondaire,0.0,0.0,Very robust
Burambi — Busoni,7,633.8836662838928,775.6416401216684,62.15320430500495,62.153204305004955,62.15320430500495,C — secondaire,0.0,0.0,Very robust
Burambi — Buyengero,7,1138.1189026361017,1308.6592188440434,65.78071095985598,65.78071095985598,65.78071095985598,C — secondaire,0.0,0.0,Very robust
Burambi — Cankuzo,7,371.5516507818919,469.99760862081087,66.03665362280805,66.03665362280805,66.03665362280805,C — secondaire,0.0,0.0,Very robust
Burambi — Chez Siyoni,7,428.3752637285557,505.3489253122381,68.174727268331,68.174727268331,68.174727268331,C — secondaire,0.0,0.0,Very robust
Burambi — Cibitoke,7,35.24027526750491,70.11637140035934,61.13060938415825,61.130609384158255,61.13060938415825,C — secondaire,0.0,0.0,Very robust
Burambi — Gasenyi,7,258.774326541972,323.12504108941664,62.849126524601544,62.849126524601544,62.849126524601544,C — secondaire,0.0,0.0,Very robust
Burambi — Gasorwe,7,339.627220035831,430.49807944392757,62.12582266872498,62.12582266872498,62.12582266872498,C — secondaire,0.0,0.0,Very robust
Burambi — Gatabo,7,604.7148085959506,714.486052826836,68.03417841516502,68.03417841516502,68.03417841516502,C — secondaire,0.0,0.0,Very robust
Burambi — Gihamagara,7,551.0105098036622,656.4099030587124,71.73312239092624,71.73312239092624,71.73312239092624,B — prioritaire,0.0,0.0,Very robust
Burambi — Giharo,7,699.0228765982752,833.5936256849751,71.43917834890749,71.43917834890749,71.43917834890749,B — prioritaire,0.0,0.0,Very robust
Burambi — Gihogazi,7,1248.7086453885968,1458.9950048808273,72.26846703662713,72.26846703662713,72.26846703662713,B — prioritaire,0.0,0.0,Very robust
Burambi — Gisuru,7,747.9239559917341,897.7874602821719,58.8646239056659,58.8646239056659,58.8646239056659,C — secondaire,0.0,0.0,Very robust
Burambi — Gitaza,7,787.8994322901374,909.3540812672018,69.32281584134645,69.32281584134645,69.32281584134645,C — secondaire,0.0,0.0,Very robust
Burambi — Gitega,7,251.3037116990066,314.4513541567171,70.878791714996,70.878791714996,70.878791714996,B — prioritaire,0.0,0.0,Very robust
Burambi — Gitega Centre,7,463.7086714647309,553.9931300563131,61.10255178622133,61.10255178622133,61.10255178622133,C — secondaire,0.0,0.0,Very robust
Burambi — Giteranyi,7,611.7802902248062,753.1895000963456,49.84905795996818,49.849057959968185,49.84905795996818,D — surveillance,0.0,0.0,Very robust
Burambi — Gitobe,7,519.6717094356864,640.808287472437,58.218845872493944,58.218845872493944,58.218845872493944,C — secondaire,0.0,0.0,Very robust
Burambi — Jene,7,433.7405420456116,532.8364260195478,62.7220010428709,62.7220010428709,62.7220010428709,C — secondaire,0.0,0.0,Very robust
Burambi — Kamenge,7,413.1880889419507,488.43066954655023,68.10587227245745,68.10587227245745,68.10587227245745,C — secondaire,0.0,0.0,Very robust
Burambi — Kanyosha,7,268.5073060464473,320.8783865913347,67.7869317414329,67.7869317414329,67.7869317414329,C — secondaire,0.0,0.0,Very robust
Burambi — Kayanza,7,714.7576881842595,851.6890886503969,59.38034950431652,59.38034950431652,59.38034950431652,C — secondaire,0.0,0.0,Very robust
Burambi — Kayero,7,710.8457269768003,842.8712729900573,67.72343696905637,67.72343696905637,67.72343696905637,C — secondaire,0.0,0.0,Very robust
Burambi — Kayogoro,7,1208.0270249663793,1408.4624846998765,68.48793719662191,68.48793719662191,68.48793719662191,C — secondaire,0.0,0.0,Very robust
Burambi — Kayongozi,7,686.1018478951108,822.7895005264763,67.12180154358666,67.12180154358666,67.12180154358666,C — secondaire,0.0,0.0,Very robust
Burambi — Kigamba,7,426.6207033062429,536.7118294169611,65.91794115538544,65.91794115538544,65.91794115538544,C — secondaire,0.0,0.0,Very robust
Burambi — Kinama,7,805.8535778310189,942.5005516418654,68.47749579942783,68.47749579942783,68.47749579942783,C — secondaire,0.0,0.0,Very robust
Burambi — Kinyinya,7,585.2927264733962,706.2094364885983,58.99726659814396,58.99726659814396,58.99726659814396,C — secondaire,0.0,0.0,Very robust
Burambi — Kirehe,7,196.29396320473117,268.08893308774196,65.54947537405121,65.54947537405121,65.54947537405121,C — secondaire,0.0,0.0,Very robust
Burambi — Kirundo,7,750.4506600156292,906.395653720984,62.498881740542814,62.498881740542814,62.498881740542814,C — secondaire,0.0,0.0,Very robust
Burambi — Kivyuka,7,842.9284228181791,990.8774420649337,72.1375362390571,72.1375362390571,72.1375362390571,B — prioritaire,0.0,0.0,Very robust
Burambi — Kobero,7,257.815898492426,344.61301478246827,57.335482937330426,57.335482937330426,57.335482937330426,C — secondaire,0.0,0.0,Very robust
Burambi — Mabanda,7,1057.5044264507558,1234.0164861296892,65.93589848459996,65.93589848459996,65.93589848459996,C — secondaire,0.0,0.0,Very robust
Burambi — Mabayi,7,388.778877155085,481.41530506646507,70.66290653642494,70.66290653642494,70.66290653642494,B — prioritaire,0.0,0.0,Very robust
Burambi — Makamba,7,1191.8660628577736,1386.8868326533316,72.71411006055489,72.71411006055489,72.71411006055489,B — prioritaire,0.0,0.0,Very robust
Burambi — Marangara,7,657.2668563588288,796.402885296641,66.62520939681488,66.62520939681488,66.62520939681488,C — secondaire,0.0,0.0,Very robust
Burambi — Masanganzira,7,254.0933796448792,331.91385441923404,65.92853064507402,65.92853064507402,65.92853064507402,C — secondaire,0.0,0.0,Very robust
Burambi — Matana,7,852.8344029947559,991.418837569181,68.87011466931716,68.87011466931716,68.87011466931716,C — secondaire,0.0,0.0,Very robust
Burambi — Mihigo,7,577.0130070596457,697.8809253112768,70.97973282042219,70.97973282042219,70.97973282042219,B — prioritaire,0.0,0.0,Very robust
Burambi — Mishiha,7,573.3199672830523,709.4571342641653,65.8676957426512,65.8676957426512,65.8676957426512,C — secondaire,0.0,0.0,Very robust
Burambi — Muhanga,7,885.5031975891796,1044.7873649032992,65.23115784536301,65.23115784536301,65.23115784536301,C — secondaire,0.0,0.0,Very robust
Burambi — Mukenke,7,273.33981055355883,362.97015023723947,61.37281850675134,61.37281850675134,61.37281850675134,C — secondaire,0.0,0.0,Very robust
Burambi — Muramvya,7,455.0729143193578,542.8848547082963,71.79119622202106,71.79119622202106,71.79119622202106,B — prioritaire,0.0,0.0,Very robust
Burambi — Musenyi,7,361.3408287515807,434.35873603639163,67.61452457591412,67.61452457591412,67.61452457591412,C — secondaire,0.0,0.0,Very robust
Burambi — Mutaho,7,549.5174748959358,657.4428683839724,71.54345055341852,71.54345055341852,71.54345055341852,B — prioritaire,0.0,0.0,Very robust
Burambi — Muyange,7,534.0177708895394,632.6858066669455,71.99245198150248,71.99245198150248,71.99245198150248,B — prioritaire,0.0,0.0,Very robust
Burambi — Muyinga,7,432.7172167375861,539.0525434589655,54.170125975639074,54.170125975639074,54.170125975639074,C — secondaire,0.0,0.0,Very robust
Burambi — Muzinda,7,754.690219169397,881.3285659297416,68.5907939011594,68.5907939011594,68.5907939011594,C — secondaire,0.0,0.0,Very robust
Burambi — Mwakiro,7,715.2418949405147,856.2786381173634,67.15335240506701,67.15335240506701,67.15335240506701,C — secondaire,0.0,0.0,Very robust
Burambi — Mwaro,7,624.2713312441919,730.1603311046537,72.55081237717467,72.55081237717467,72.55081237717467,B — prioritaire,0.0,0.0,Very robust
Burambi — Ngozi,7,615.4433055380736,740.2858663734602,71.15147906451564,71.15147906451564,71.15147906451564,B — prioritaire,0.0,0.0,Very robust
Burambi — Nyabihanga,7,935.1806614414636,1088.9608749034844,72.76072949732892,72.76072949732892,72.76072949732892,B — prioritaire,0.0,0.0,Very robust
Burambi — Nyabikere,7,780.296599711056,923.5267064475954,67.73628223164994,67.73628223164994,67.73628223164994,C — secondaire,0.0,0.0,Very robust
Burambi — Nyagasasa,7,644.7663498721696,750.1721533737867,68.79523261476221,68.79523261476221,68.79523261476221,C — secondaire,0.0,0.0,Very robust
Burambi — Rubaho,7,523.0198656206375,631.5487295517016,67.16697278511936,67.16697278511936,67.16697278511936,C — secondaire,0.0,0.0,Very robust
Burambi — Rugombo,7,198.4501166334898,259.08091055720996,62.27429586415546,62.27429586415546,62.27429586415546,C — secondaire,0.0,0.0,Very robust
Burambi — Ruhehe,7,369.36982925007794,475.6285982500334,65.48457628921443,65.48457628921443,65.48457628921443,C — secondaire,0.0,0.0,Very robust
Burambi — Rumonge,7,533.8204063895456,618.7116293098052,72.92712358236594,72.92712358236594,72.92712358236594,B — prioritaire,0.0,0.0,Very robust
Burambi — Rusaka,7,658.6315434053217,770.2005660308522,72.55732215719468,72.55732215719468,72.55732215719468,B — prioritaire,0.0,0.0,Very robust
Burambi — Rutana,7,492.6545525410007,590.1263342318574,67.56038483933013,67.56038483933013,67.56038483933013,C — secondaire,0.0,0.0,Very robust
Burambi — Ruyigi,7,1261.9540697184766,1476.3633295936327,64.074752217525,64.074752217525,64.074752217525,C — secondaire,0.0,0.0,Very robust
Burambi — Rwibaga,7,737.2741897566863,859.5385998957227,60.64462686281543,60.64462686281543,60.64462686281543,C — secondaire,0.0,0.0,Very robust
Burambi — Twinkwavu,7,215.6387862798813,294.95885154852033,61.29719540222402,61.29719540222402,61.29719540222402,C — secondaire,0.0,0.0,Very robust
Burambi — Wimpfizi,7,971.6496067409404,1129.4887928889746,72.88318472006958,72.88318472006958,72.88318472006958,B — prioritaire,0.0,0.0,Very robust
Bururi — Busoni,7,296.7789664694172,387.97327620117886,57.542143567455426,57.542143567455426,57.542143567455426,C — secondaire,0.0,0.0,Very robust
Bururi — Buyengero,7,943.6851801857084,1086.5569220795892,73.61021831006417,73.61021831006417,73.61021831006417,B — prioritaire,0.0,0.0,Very robust
Bururi — Cankuzo,7,346.40941298634925,431.4416181370069,58.57558932066689,58.57558932066689,58.57558932066689,C — secondaire,0.0,0.0,Very robust
Bururi — Chez Siyoni,7,290.0914405486538,356.62631423513733,59.09020787106256,59.09020787106256,59.09020787106256,C — secondaire,0.0,0.0,Very robust
Bururi — Cibitoke,7,399.2764520876029,495.47376032325843,50.426100914461884,50.426100914461884,50.426100914461884,C — secondaire,0.0,0.0,Very robust
Bururi — Gasenyi,7,657.1353033620701,787.7107728694588,63.18644032391524,63.18644032391524,63.18644032391524,C — secondaire,0.0,0.0,Very robust
Bururi — Gasorwe,7,239.53798641457053,312.7039884633875,57.992375225797424,57.992375225797424,57.992375225797424,C — secondaire,0.0,0.0,Very robust
Bururi — Gatabo,7,330.9520552059432,400.59551537397573,71.48247175619716,71.48247175619716,71.48247175619716,B — prioritaire,0.0,0.0,Very robust
Bururi — Gihamagara,7,1071.8406269303075,1241.1343789701318,73.19160272506822,73.19160272506822,73.19160272506822,B — prioritaire,0.0,0.0,Very robust
Bururi — Giharo,7,488.308141669597,579.2115690012558,67.95433515195006,67.95433515195006,67.95433515195006,C — secondaire,0.0,0.0,Very robust
Bururi — Gihogazi,7,911.6039455741208,1071.3266409603373,72.08789736873655,72.08789736873655,72.08789736873655,B — prioritaire,0.0,0.0,Very robust
Bururi — Gisuru,7,396.4747710852431,485.0798924651041,58.95304663743369,58.953046637433694,58.95304663743369,C — secondaire,0.0,0.0,Very robust
Bururi — Gitaza,7,420.07320911023527,498.29729876152936,67.98943098192382,67.98943098192382,67.98943098192382,C — secondaire,0.0,0.0,Very robust
Bururi — Gitega,7,773.0289252679835,899.6573848291358,72.82362330120768,72.82362330120768,72.82362330120768,B — prioritaire,0.0,0.0,Very robust
Bururi — Gitega Centre,7,460.74017256816353,545.7106291006414,61.42639444304905,61.42639444304905,61.42639444304905,C — secondaire,0.0,0.0,Very robust
Bururi — Giteranyi,7,322.3862954702668,418.9017426301142,53.48386066622615,53.48386066622614,53.48386066622615,C — secondaire,0.0,0.0,Very robust
Bururi — Gitobe,7,428.5590096212105,534.2736378376616,62.21224242905449,62.21224242905449,62.21224242905449,C — secondaire,0.0,0.0,Very robust
Bururi — Jene,7,361.2614761302701,450.4605611986873,62.505793772620926,62.505793772620926,62.505793772620926,C — secondaire,0.0,0.0,Very robust
Bururi — Kamenge,7,132.61306728658164,177.08954569424947,54.27936522015958,54.27936522015958,54.27936522015958,C — secondaire,0.0,0.0,Very robust
Bururi — Kanyosha,7,295.7322828665452,361.3086897999479,59.36810956699897,59.36810956699897,59.36810956699897,C — secondaire,1.0,16.666666666666668,Very robust
Bururi — Kayanza,7,241.251754588812,310.01072339520516,62.328350233139766,62.328350233139766,62.328350233139766,C — secondaire,0.0,0.0,Very robust
Bururi — Kayero,7,401.8557920481221,476.1747020206238,72.05395989714759,72.05395989714759,72.05395989714759,B — prioritaire,0.0,0.0,Very robust
Bururi — Kayogoro,7,936.292525600956,1082.5221735432667,73.29577338911275,73.29577338911274,73.29577338911275,B — prioritaire,0.0,0.0,Very robust
Bururi — Kayongozi,7,355.5899850277864,437.38736701190845,66.95608697077608,66.95608697077608,66.95608697077608,C — secondaire,0.0,0.0,Very robust
Bururi — Kigamba,7,1011.4789383306164,1195.8942369988358,67.45409825369725,67.45409825369725,67.45409825369725,C — secondaire,0.0,0.0,Very robust
Bururi — Kinama,7,407.80926032508734,490.39811528218036,71.57113336169877,71.57113336169877,71.57113336169877,B — prioritaire,0.0,0.0,Very robust
Bururi — Kinyinya,7,179.7912388457757,231.63333864818932,58.547609309465564,58.547609309465564,58.547609309465564,C — secondaire,0.0,0.0,Very robust
Bururi — Kirehe,7,432.4343762890341,533.0393184095861,62.604288849783075,62.604288849783075,62.604288849783075,C — secondaire,0.0,0.0,Very robust
Bururi — Kirundo,7,274.8339602011536,360.42786122906585,53.6092110168488,53.6092110168488,53.6092110168488,C — secondaire,0.0,0.0,Very robust
Bururi — Kivyuka,7,214.81739963827712,282.3523167021186,49.97794320500799,49.97794320500799,49.97794320500799,D — surveillance,0.0,0.0,Very robust
Bururi — Kobero,7,113.34830526241925,175.95543025532263,56.889510670472035,56.889510670472035,56.889510670472035,C — secondaire,0.0,0.0,Very robust
Bururi — Mabanda,7,645.6730518306146,751.5053879274063,64.75146110538202,64.75146110538202,64.75146110538202,C — secondaire,0.0,0.0,Very robust
Bururi — Mabayi,7,307.2758539751832,397.58503684650714,57.73352149722755,57.73352149722755,57.73352149722755,C — secondaire,0.0,0.0,Very robust
Bururi — Makamba,7,985.9299619678176,1136.1446914147787,69.54433044825645,69.54433044825645,69.54433044825645,C — secondaire,0.0,0.0,Very robust
Bururi — Marangara,7,341.2235081031609,433.0694897584975,62.08042786024536,62.08042786024536,62.08042786024536,C — secondaire,0.0,0.0,Very robust
Bururi — Masanganzira,7,500.7582798304037,611.4107476416017,66.76061863494078,66.76061863494078,66.76061863494078,C — secondaire,0.0,0.0,Very robust
Bururi — Matana,7,400.92913919489473,464.10698994066905,72.78960267011612,72.78960267011612,72.78960267011612,B — prioritaire,0.0,0.0,Very robust
Bururi — Mihigo,7,544.2269985610637,658.3624479547416,67.03316695613448,67.03316695613448,67.03316695613448,C — secondaire,0.0,0.0,Very robust
Bururi — Mishiha,7,284.9889294875095,370.11394378036135,65.84527879312716,65.84527879312716,65.84527879312716,C — secondaire,0.0,0.0,Very robust
Bururi — Muhanga,7,455.67673822240056,551.4161280953145,67.23719177451896,67.23719177451896,67.23719177451896,C — secondaire,0.0,0.0,Very robust
Bururi — Mukenke,7,401.1615107390834,506.6462434596072,53.84777055783444,53.84777055783444,53.84777055783444,C — secondaire,0.0,0.0,Very robust
Bururi — Muramvya,7,530.7264447425066,630.0245617467884,63.860871877269524,63.860871877269524,63.860871877269524,C — secondaire,0.0,0.0,Very robust
Bururi — Musenyi,7,178.15460557167913,234.31909638786263,50.19938491647012,50.19938491647012,50.19938491647012,C — secondaire,0.0,0.0,Very robust
Bururi — Mutaho,7,681.9749266402684,806.6818157029722,71.92292816175828,71.92292816175828,71.92292816175828,B — prioritaire,0.0,0.0,Very robust
Bururi — Muyange,7,247.1538899059421,299.1483879596895,59.47499484186931,59.47499484186931,59.47499484186931,C — secondaire,0.0,0.0,Very robust
Bururi — Muyinga,7,79.1200462146783,131.26175694914772,61.0022365382359,61.0022365382359,61.0022365382359,C — secondaire,0.0,0.0,Very robust
Bururi — Muzinda,7,199.74079598949484,256.41669770978336,54.49640598232831,54.49640598232831,54.49640598232831,C — secondaire,0.0,0.0,Very robust
Bururi — Mwakiro,7,395.30230954935007,485.7090249497214,66.8675396075572,66.8675396075572,66.8675396075572,C — secondaire,0.0,0.0,Very robust
Bururi — Mwaro,7,234.95278298852435,283.083849852225,71.63416457889576,71.63416457889576,71.63416457889576,B — prioritaire,0.0,0.0,Very robust
Bururi — Ngozi,7,276.59675728240575,350.89167083531675,70.47851108458502,70.47851108458502,70.47851108458502,B — prioritaire,0.0,0.0,Very robust
Bururi — Nyabihanga,7,582.3944834189061,682.6633334652454,72.4492952886892,72.4492952886892,72.4492952886892,B — prioritaire,0.0,0.0,Very robust
Bururi — Nyabikere,7,505.5538143198912,604.6105789942391,71.630489260123,71.630489260123,71.630489260123,B — prioritaire,0.0,0.0,Very robust
Bururi — Nyagasasa,7,429.3883532958308,503.86621598392765,72.38009819917337,72.38009819917337,72.38009819917337,B — prioritaire,0.0,0.0,Very robust
Bururi — Rubaho,7,346.130729167427,415.82449992889735,71.67071730497906,71.67071730497906,71.67071730497906,B — prioritaire,0.0,0.0,Very robust
Bururi — Rugombo,7,524.5438949781204,641.0755581334803,67.34804008787046,67.34804008787046,67.34804008787046,C — secondaire,1.0,83.33333333333333,Very robust
Bururi — Ruhehe,7,439.5691294356026,553.4505200438298,61.79109848557436,61.79109848557436,61.79109848557436,C — secondaire,0.0,0.0,Very robust
Bururi — Rumonge,7,279.51555819018745,326.9065989386519,64.23384193034896,64.23384193034896,64.23384193034896,C — secondaire,0.0,0.0,Very robust
Bururi — Rusaka,7,293.54427382847086,353.63650164077336,63.584720591119925,63.584720591119925,63.584720591119925,C — secondaire,0.0,0.0,Very robust
Bururi — Rutana,7,1044.592580702607,1206.6864385868316,69.36713872497222,69.36713872497222,69.36713872497222,C — secondaire,0.0,0.0,Very robust
Bururi — Ruyigi,7,742.0936652170375,872.244571093016,68.20651413811458,68.20651413811458,68.20651413811458,C — secondaire,0.0,0.0,Very robust
Bururi — Rwibaga,7,270.92019246582186,327.44833848535205,63.52205692535393,63.52205692535393,63.52205692535393,C — secondaire,0.0,0.0,Very robust
Bururi — Twinkwavu,7,105.86306643254576,158.91105961394848,49.30985193078444,49.30985193078444,49.30985193078444,D — surveillance,0.0,0.0,Very robust
Bururi — Wimpfizi,7,664.4189616301717,771.419782698645,72.93689097739265,72.93689097739265,72.93689097739265,B — prioritaire,0.0,0.0,Very robust
Busoni — Buyengero,7,251.97690531947927,334.08136542263406,65.61903652740361,65.61903652740361,65.61903652740361,C — secondaire,0.0,0.0,Very robust
Busoni — Cankuzo,7,815.0813238046784,956.9675924877192,64.19452095690431,64.19452095690431,64.19452095690431,C — secondaire,0.0,0.0,Very robust
Busoni — Chez Siyoni,7,785.119652320255,937.0627789943949,71.21448035898828,71.21448035898828,71.21448035898828,B — prioritaire,0.0,0.0,Very robust
Busoni — Cibitoke,7,668.1424878922256,807.9129862395254,62.68057547377795,62.68057547377795,62.68057547377795,C — secondaire,0.0,0.0,Very robust
Busoni — Gasenyi,7,1047.820807357892,1239.372247915287,68.95198435026435,68.95198435026435,68.95198435026435,C — secondaire,1.0,16.666666666666668,Very robust
Busoni — Gasorwe,7,442.08751531614666,516.8559842783486,80.98991019015457,80.98991019015457,80.98991019015457,B — prioritaire,1.0,50.0,Very robust
Busoni — Gatabo,7,435.1116317556023,526.1742024666867,59.25625785527634,59.25625785527634,59.25625785527634,C — secondaire,0.0,0.0,Very robust
Busoni — Gihamagara,7,942.417944801623,1113.154184629267,55.56643445874889,55.566434458748894,55.56643445874889,C — secondaire,0.0,0.0,Very robust
Busoni — Giharo,7,47.88288326648319,99.57626025706416,48.404666631631706,48.404666631631706,48.404666631631706,D — surveillance,0.0,0.0,Very robust
Busoni — Gihogazi,7,360.5439571444133,432.5255039190341,63.64879483031811,63.6487948303181,63.64879483031811,C — secondaire,0.0,0.0,Very robust
Busoni — Gisuru,7,407.4203696432477,498.56001318043946,68.86578884542602,68.86578884542602,68.86578884542602,C — secondaire,0.0,0.0,Very robust
Busoni — Gitaza,7,42.66108375867336,95.41830875371708,56.29826048759259,56.29826048759259,56.29826048759259,C — secondaire,0.0,0.0,Very robust
Busoni — Gitega,7,604.400541512278,727.8648695052622,50.993658961225165,50.993658961225165,50.993658961225165,C — secondaire,0.0,0.0,Very robust
Busoni — Gitega Centre,7,37.90689977244924,73.42568161676391,42.48103241046813,42.48103241046813,42.48103241046813,D — surveillance,0.0,0.0,Very robust
Busoni — Giteranyi,7,120.48483225341376,147.91566125146306,65.23157187509086,65.23157187509086,65.23157187509086,C — secondaire,1.0,33.333333333333336,Very robust
Busoni — Gitobe,7,614.7143568482064,706.8360955063741,94.35642912783712,94.35642912783712,94.35642912783712,A — stratégique,1.0,100.0,Very robust
Busoni — Jene,7,498.2757676517557,594.2108555650382,71.75635437885279,71.75635437885279,71.75635437885279,B — prioritaire,0.0,0.0,Very robust
Busoni — Kamenge,7,492.4115176922319,602.2720912966709,50.616007439087916,50.616007439087916,50.616007439087916,C — secondaire,0.0,0.0,Very robust
Busoni — Kanyosha,7,721.7642745652827,866.6422216708354,62.937764407592724,62.937764407592724,62.937764407592724,C — secondaire,0.0,0.0,Very robust
Busoni — Kayanza,7,225.43435481618576,281.9890697783654,63.05072949721585,63.05072949721585,63.05072949721585,C — secondaire,1.0,16.666666666666668,Very robust
Busoni — Kayero,3,-38.47328462258344,-0.20164540967866681,42.67077498239868,42.670774982398676,42.67077498239868,D — surveillance,0.0,0.0,Moderate
Busoni — Kayogoro,7,174.99349924113483,251.20214653191493,48.87134360099549,48.87134360099549,48.87134360099549,D — surveillance,0.0,0.0,Very robust
Busoni — Kayongozi,7,255.6416347011742,321.85356972907465,58.660804175229146,58.660804175229146,58.660804175229146,C — secondaire,0.0,0.0,Very robust
Busoni — Kigamba,7,1098.852968067201,1277.274008885943,64.80359672485906,64.80359672485906,64.80359672485906,C — secondaire,0.0,0.0,Very robust
Busoni — Kinama,7,203.6141382177918,266.73720980762494,74.82686404275563,74.82686404275562,74.82686404275563,B — prioritaire,1.0,66.66666666666667,Very robust
Busoni — Kinyinya,7,397.2389634280588,494.232515342184,63.87547676514048,63.87547676514048,63.87547676514048,C — secondaire,0.0,0.0,Very robust
Busoni — Kirehe,7,654.1937547605096,763.2201523259328,68.65563824817559,68.65563824817559,68.65563824817559,C — secondaire,0.0,0.0,Very robust
Busoni — Kirundo,7,390.6652845993378,450.27901111400195,68.87570946053,68.87570946053,68.87570946053,C — secondaire,0.0,0.0,Very robust
Busoni — Kivyuka,7,303.3675954231459,380.28806632420543,58.57379218134313,58.57379218134313,58.57379218134313,C — secondaire,0.0,0.0,Very robust
Busoni — Kobero,7,469.951411353281,545.9579131514063,89.43470768746748,89.43470768746748,89.43470768746748,A — stratégique,1.0,66.66666666666667,Very robust
Busoni — Mabanda,6,-10.070226487698108,47.01102064812945,46.94319000622562,46.94319000622562,46.94319000622562,D — surveillance,0.0,0.0,Robust
Busoni — Mabayi,7,669.4364462999287,808.8527458428265,62.71964627889739,62.71964627889739,62.71964627889739,C — secondaire,0.0,0.0,Very robust
