corridor_key,origin,destination,origin_lat,origin_lon,destination_lat,destination_lon,priority_score,priority_tier,robust_or_strong_share_pct,products,avg_distance_km,min_distance_km,max_distance_km,avg_break_even_bif_tkm,spatial_priority_score,spatial_tier,scenarios_active,scenario_presence_pct,total_flow_units,avg_flow_units,products,total_margin_bif,avg_margin_bif,max_capacity_utilization_pct,avg_capacity_utilization_pct,flow_persistence_score,geometry_type,route_observations,robust_routes,strong_or_better,avg_robustness_pct,avg_min_net_margin_bif_kg,max_min_net_margin_bif_kg,breadth_score,robust_score,margin_score,distance_score,flow_500_bif_tkm,products_500_bif_tkm,margin_500_bif,utilization_500_pct,flow_750_bif_tkm,products_750_bif_tkm,margin_750_bif,utilization_750_pct,flow_811.33_bif_tkm,products_811.33_bif_tkm,margin_811.33_bif,utilization_811.33_pct,flow_1000_bif_tkm,products_1000_bif_tkm,margin_1000_bif,utilization_1000_pct,flow_1250_bif_tkm,products_1250_bif_tkm,margin_1250_bif,utilization_1250_pct,flow_1500_bif_tkm,products_1500_bif_tkm,margin_1500_bif,utilization_1500_pct,priority_score_component,flow_persistence_component,robustness_component,breadth_component
Bukirasazi — Gihogazi,Bukirasazi,Gihogazi,-3.7,29.96,-3.12,30.0,81.62973862085725,A — stratégique,80.0,10,81.129413,81.129413,81.129413,3934.023286967451,62.733382379385766,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,80.0,197.47088049999985,419.6058805000002,1.0,0.8,0.6762005339144489,0.7105727942568263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.62973862085725,0.0,80.0,100.0
Gitobe — Rusaka,Gitobe,Rusaka,-2.65,30.2,-3.44,29.63,81.62933888452062,A — stratégique,80.0,10,131.586744,131.586744,131.586744,4593.692203524693,62.73320249803428,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,8,85.0,407.0888839999997,1240.029884,1.0,0.8,0.7683319090880772,0.5262700702759059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.62933888452062,0.0,80.0,100.0
Busoni — Nyabikere,Busoni,Nyabikere,-2.53,30.22,-3.26,30.11,81.6290175687995,A — stratégique,80.0,10,101.810861,101.810861,101.810861,4109.109734373034,62.733057905959775,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,81.66666666666666,265.6357085,784.7837085,1.0,0.8,0.7139354763952072,0.6350308040895352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6290175687995,0.0,80.0,100.0
Mihigo — Nyagasasa,Mihigo,Nyagasasa,-2.85,29.75,-3.59,29.59,81.62464124655538,A — stratégique,80.0,10,112.072273,112.072273,112.072273,4241.227444365295,62.73108856094992,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,85.0,307.2155904999996,1165.2315904999964,1.0,0.8,0.7324573085298384,0.59754950759586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.62464124655538,0.0,80.0,100.0
Burambi — Jene,Burambi,Jene,-3.75,29.42,-2.85,29.61,81.60444676193534,A — stratégique,80.0,10,160.18777400000002,160.18777400000002,160.18777400000002,5290.291380164881,62.7220010428709,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,83.33333333333334,607.1583390000001,3228.468339,1.0,0.8,0.8193220093254662,0.4218006575426001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.60444676193534,0.0,80.0,100.0
Busoni — Mabayi,Busoni,Mabayi,-2.53,30.22,-2.72,29.24,81.59921395310532,A — stratégique,80.0,10,188.873353,188.873353,188.873353,6336.124079927781,62.71964627889739,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,81.66666666666666,913.4149705,5466.6899705,1.0,0.8,0.8714494889968569,0.3170224173168164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.59921395310532,0.0,80.0,100.0
Gatabo — Gitobe,Gatabo,Gitobe,-3.28,29.7,-2.65,30.2,81.596309365247,A — stratégique,80.0,10,106.114846,106.114846,106.114846,4128.696563344207,62.71833921436115,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,81.66666666666666,278.94373099999973,2035.267731,1.0,0.8,0.7201605311267646,0.61930987427117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.596309365247,0.0,80.0,100.0
Gisuru — Marangara,Gisuru,Marangara,-3.46,30.5,-2.74,29.99,81.56730258344912,A — stratégique,80.0,10,144.618603,144.618603,144.618603,4810.985485733118,62.705286162552106,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,86.66666666666666,478.8300955000001,2116.4020955,1.0,0.8,0.7890304721424457,0.4786693140600198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.56730258344912,0.0,80.0,100.0
Mihigo — Twinkwavu,Mihigo,Twinkwavu,-2.85,29.75,-3.26,30.65,81.518590898511,A — stratégique,80.0,10,152.289535,152.289535,152.289535,4942.847845717038,62.683365904329946,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,86.66666666666666,524.3096974999995,1405.6256975,1.0,0.8,0.8006044840736681,0.4506501217037612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.518590898511,0.0,80.0,100.0
Busoni — Cibitoke,Busoni,Cibitoke,-2.53,30.22,-2.9,29.13,81.51238994172877,A — stratégique,80.0,10,191.19876,191.19876,191.19876,6273.780227444988,62.68057547377795,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,80.0,912.74086,7629.871859999998,1.0,0.8,0.871355231696435,0.3085285307800058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.51238994172877,0.0,80.0,100.0
Gasenyi — Giharo,Gasenyi,Giharo,-2.96,29.19,-3.78,30.23,81.48306845180022,A — stratégique,80.0,10,203.922962,203.922962,203.922962,6808.0807888618265,62.6673808033101,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,86.66666666666666,1082.439557,7041.945557000002,1.0,0.8,0.8931276543876956,0.2620515364046299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.48306845180022,0.0,80.0,100.0
Jene — Kayongozi,Jene,Kayongozi,-2.85,29.61,-3.27,30.34,81.47392587301012,A — stratégique,80.0,10,154.765259,154.765259,154.765259,4949.0887357349375,62.66326664285455,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,80.0,533.7991115000002,2357.072111500001,1.0,0.8,0.8028927033954828,0.4416071805100438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.47392587301012,0.0,80.0,100.0
Kayanza — Wimpfizi,Kayanza,Wimpfizi,-2.93,29.63,-3.61,29.79,81.46145493361828,A — stratégique,80.0,10,103.391385,103.391385,103.391385,3960.765203019574,62.65765472012823,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,83.33333333333334,254.42192249999997,1097.5629224999996,1.0,0.8,0.7084438912760901,0.6292577108096464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.46145493361828,0.0,80.0,100.0
Buyengero — Ruhehe,Buyengero,Ruhehe,-3.81,29.54,-2.44,30.03,81.46008892190842,A — stratégique,80.0,10,208.77649,208.77649,208.77649,7007.585001548787,62.657040014858794,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,90.0,1149.8542650000002,8395.165265000001,1.0,0.8,0.9008427855816166,0.2443233210276083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.46008892190842,0.0,80.0,100.0
Kigamba — Muyange,Kigamba,Muyange,-3.07,30.54,-4.31,29.69,81.3899040911057,A — stratégique,80.0,10,210.143031,210.143031,210.143031,6928.514322228465,62.62545684099757,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,85.0,1140.7644535,7497.2854535,1.0,0.8,0.8998292887007809,0.2393318317090075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3899040911057,0.0,80.0,100.0
Giteranyi — Kamenge,Giteranyi,Kamenge,-2.52,30.46,-3.35,29.38,76.57340637962321,B — prioritaire,70.0,10,189.790849,189.790849,189.790849,5468.73574499896,62.62469953749711,C — secondaire,1,16.666666666666668,1.0,0.16666666666666666,10,1840.3137265,306.7189544166667,33.33333333333333,5.5555555555555545,16.666666666666668,straight_line_market_connector,10,7,7,78.33333333333334,753.2297265000001,4861.143726500001,1.0,0.7,0.8468347539674946,0.3136711300273321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1840.3137265,33.33333333333333,76.57340637962321,16.666666666666668,70.0,100.0
Musenyi — Muyinga,Musenyi,Muyinga,-3.17,29.4,-2.85,30.34,81.38394364245563,A — stratégique,80.0,10,159.523888,159.523888,159.523888,4957.972187839355,62.62277463910504,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,91.66666666666666,551.6291680000002,3144.0441680000017,1.0,0.8,0.8070843833715212,0.42422559750252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.38394364245563,0.0,80.0,100.0
Gasorwe — Rugombo,Gasorwe,Rugombo,-2.85,30.22,-2.81,29.08,81.38159234854021,A — stratégique,80.0,10,178.876278,178.876278,178.876278,5564.253746379943,62.6217165568431,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,86.66666666666666,726.998583,4887.935583,1.0,0.8,0.8423105251486614,0.3535381845566959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.38159234854021,0.0,80.0,100.0
Cankuzo — Muramvya,Cankuzo,Muramvya,-3.22,30.55,-3.27,29.62,81.36447664470828,A — stratégique,80.0,10,145.675816,145.675816,145.675816,4582.01655105196,62.61401449011873,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,8,81.66666666666666,448.975276,2100.326276,1.0,0.8,0.7808199871594483,0.4748076901519292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.36447664470828,0.0,80.0,100.0
Busoni — Mishiha,Busoni,Mishiha,-2.53,30.22,-3.01,30.78,81.36014563436655,A — stratégique,80.0,10,123.43448700000002,123.434487,123.434487,4140.3501762031865,62.61206553546495,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,86.66666666666666,325.9102694999998,2169.018269499998,1.0,0.8,0.7399835956954061,0.5560473720458414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.36014563436655,0.0,80.0,100.0
Bukeye — Twinkwavu,Bukeye,Twinkwavu,-3.19,29.63,-3.26,30.65,81.3435214701394,A — stratégique,80.0,10,161.64039000000002,161.64039000000002,161.64039000000002,4962.385948215043,62.604584661562726,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,86.66666666666666,559.6614149999995,1644.019414999996,1.0,0.8,0.8089286901094375,0.4164947667950639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3435214701394,0.0,80.0,100.0
Bururi — Kirehe,Bururi,Kirehe,-3.95,29.63,-2.95,30.35,81.34286411062905,A — stratégique,80.0,10,167.50265,167.50265,167.50265,5132.736705956593,62.604288849783075,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,80.0,608.4930250000001,2944.396025000001,1.0,0.8,0.8196021998323798,0.3950820113981448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.34286411062905,0.0,80.0,100.0
Buhiga — Mabanda,Buhiga,Mabanda,-3.03,30.17,-4.27,29.77,81.32830701759389,A — stratégique,80.0,10,184.765611,184.765611,184.765611,5692.217260061452,62.59773815791725,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,80.0,774.5775835000001,6860.5315835,1.0,0.8,0.8504020803305085,0.3320265410983702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.32830701759389,0.0,80.0,100.0
Gasenyi — Rutana,Gasenyi,Rutana,-2.96,29.19,-3.93,29.99,81.3282215146963,A — stratégique,80.0,10,182.877952,182.877952,182.877952,5622.487504671968,62.597699681613335,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,85.0,753.912072,3475.683072,1.0,0.8,0.8469503309658066,0.3389214895380152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3282215146963,0.0,80.0,100.0
Kirundo — Nyagasasa,Kirundo,Nyagasasa,-2.58,30.1,-3.59,29.59,81.32046698516582,A — stratégique,80.0,10,159.543126,159.543126,159.543126,4873.5286783838,62.594210143324624,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,6,8,85.0,538.2233110000002,3094.015311000002,1.0,0.8,0.8039456853004656,0.4241553279156497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.32046698516582,0.0,80.0,100.0
Mukenke — Nyagasasa,Mukenke,Nyagasasa,-2.58,30.33,-3.59,29.59,81.31135725863157,A — stratégique,80.0,10,167.498122,167.498122,167.498122,5088.027195910888,62.59011076638421,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,86.66666666666666,600.987817,2623.752817,1.0,0.8,0.8180185876439477,0.3950985505752603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.31135725863157,0.0,80.0,100.0
Muyinga — Rugombo,Muyinga,Rugombo,-2.85,30.34,-2.81,29.08,81.31008292087913,A — stratégique,80.0,10,193.818913,193.818913,193.818913,6016.683211921635,62.589537314395606,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,85.0,875.4186305,6740.5216305,1.0,0.8,0.8660251251920236,0.2989580417038637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.31008292087913,0.0,80.0,100.0
Kinama — Rubaho,Kinama,Rubaho,-3.3,29.52,-3.85,30.22,81.30220417886517,A — stratégique,80.0,10,139.577838,139.577838,139.577838,4376.532899155525,62.585991880489324,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,81.66666666666666,401.5002430000001,2082.3032430000003,1.0,0.8,0.7665694890673188,0.4970814397518778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.30220417886517,0.0,80.0,100.0
Rubaho — Rusaka,Rubaho,Rusaka,-3.85,30.22,-3.44,29.63,81.28549268087048,A — stratégique,80.0,10,107.30813,107.30813,107.30813,3840.510499996598,62.57847170639172,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,91.66666666666666,251.155805,964.037805,1.0,0.8,0.7067990183992281,0.6149512312885903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.28549268087048,0.0,80.0,100.0
Kirundo — Mishiha,Kirundo,Mishiha,-2.58,30.1,-3.01,30.78,81.24876818254108,A — stratégique,80.0,10,131.055226,131.055226,131.055226,4155.20247929678,62.56194568214349,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,83.33333333333334,347.9781609999999,935.357161,1.0,0.8,0.7483326506739404,0.5282115169062258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.24876818254108,0.0,80.0,100.0
Gatabo — Twinkwavu,Gatabo,Twinkwavu,-3.28,29.7,-3.26,30.65,81.22090509081221,A — stratégique,80.0,10,146.585667,146.585667,146.585667,4433.202872419991,62.549407290865496,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,80.0,429.9654995000004,1171.421499500003,1.0,0.8,0.7753030908734062,0.4714843273344079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.22090509081221,0.0,80.0,100.0
Gasenyi — Kirehe,Gasenyi,Kirehe,-2.96,29.19,-2.95,30.35,81.22088576164313,A — stratégique,80.0,10,178.76789799999997,178.76789799999997,178.76789799999997,5312.659658838748,62.54939859273941,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,86.66666666666666,681.581153,2231.848153,1.0,0.8,0.8340772589646099,0.3539340582350928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.22088576164313,0.0,80.0,100.0
Jene — Kayero,Jene,Kayero,-2.85,29.61,-3.81,30.12,81.20513013362309,A — stratégique,80.0,10,158.21568599999998,158.21568599999998,158.21568599999998,4690.261874540052,62.54230856013039,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,83.33333333333334,504.7494710000002,3516.1464710000014,1.0,0.8,0.7957545091024993,0.4290039951573086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.20513013362309,0.0,80.0,100.0
Muzinda — Rubaho,Muzinda,Rubaho,-3.26,29.42,-3.85,30.22,81.16925690665795,A — stratégique,80.0,10,159.855253,159.855253,159.855253,4687.403047055324,62.52616560799608,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,91.66666666666666,509.5231204999999,1524.1071205,1.0,0.8,0.7969552259571767,0.423015238751441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.16925690665795,0.0,80.0,100.0
Giharo — Jene,Giharo,Jene,-3.78,30.23,-2.85,29.61,81.16516905782505,A — stratégique,80.0,10,165.12101,165.12101,165.12101,4822.045359339796,62.524326076021275,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,86.66666666666666,548.5394850000001,3131.398485000001,1.0,0.8,0.806367804327182,0.4037812971281395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.16516905782505,0.0,80.0,100.0
Kinyinya — Muyinga,Kinyinya,Muyinga,-3.66,30.36,-2.85,30.34,81.16206335912915,A — stratégique,80.0,10,122.842007,122.842007,122.842007,3933.8904646844458,62.52292851160812,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,85.0,298.98398949999984,976.8469894999998,1.0,0.8,0.7289974223423913,0.5582114912281307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.16206335912915,0.0,80.0,100.0
Biyorwa — Muyinga,Biyorwa,Muyinga,-3.46,30.09,-2.85,30.34,81.13678128258807,A — stratégique,80.0,10,103.843309,103.843309,103.843309,3670.7035212061664,62.51155157716463,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,81.66666666666666,225.4130365,677.5650364999999,1.0,0.8,0.6930355677217922,0.6276069928152215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.13678128258807,0.0,80.0,100.0
Kinama — Twinkwavu,Kinama,Twinkwavu,-3.3,29.52,-3.26,30.65,81.13612938856929,A — stratégique,80.0,10,178.179813,178.179813,178.179813,5169.29490772336,62.51125822485618,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,83.33333333333334,653.7942805000005,3457.3602805000046,1.0,0.8,0.8287654074074303,0.3560821240420677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.13612938856929,0.0,80.0,100.0
Kinyinya — Musenyi,Kinyinya,Musenyi,-3.66,30.36,-3.17,29.4,81.13522389667384,A — stratégique,80.0,10,168.29764,168.29764,168.29764,4871.179417607995,62.51085075350323,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,7,8,85.0,567.36154,3547.55354,1.0,0.8,0.8106720973076607,0.3921781950520604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.13522389667384,0.0,80.0,100.0
Bururi — Jene,Bururi,Jene,-3.95,29.63,-2.85,29.61,81.12398616137983,A — stratégique,80.0,10,162.16075,162.16075,162.16075,4690.413679019122,62.505793772620926,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,80.0,517.3598750000002,1483.6588750000017,1.0,0.8,0.79890226987948,0.4145940763790229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.12398616137983,0.0,80.0,100.0
Biyorwa — Mabayi,Biyorwa,Mabayi,-3.46,30.09,-2.72,29.24,81.11152343213412,A — stratégique,80.0,10,191.951292,191.951292,191.951292,5608.141465388001,62.50018554446036,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,80.0,788.5630620000001,3587.073062,1.0,0.8,0.8526862723864345,0.3057797984405404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.11152343213412,0.0,80.0,100.0
Burambi — Kirundo,Burambi,Kirundo,-3.75,29.42,-2.58,30.1,81.10862609009514,A — stratégique,80.0,10,210.249734,210.249734,210.249734,6367.327913004638,62.498881740542814,C — secondaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,8,85.0,1023.3543990000002,6684.6253990000005,1.0,0.8,0.8859602627465164,0.2389420835164815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.10862609009514,0.0,80.0,100.0
