corridor_key,origin,destination,origin_lat,origin_lon,destination_lat,destination_lon,priority_score,priority_tier,robust_or_strong_share_pct,products,avg_distance_km,min_distance_km,max_distance_km,avg_break_even_bif_tkm,spatial_priority_score,spatial_tier,scenarios_active,scenario_presence_pct,total_flow_units,avg_flow_units,products,total_margin_bif,avg_margin_bif,max_capacity_utilization_pct,avg_capacity_utilization_pct,flow_persistence_score,geometry_type,route_observations,robust_routes,strong_or_better,avg_robustness_pct,avg_min_net_margin_bif_kg,max_min_net_margin_bif_kg,breadth_score,robust_score,margin_score,distance_score,flow_500_bif_tkm,products_500_bif_tkm,margin_500_bif,utilization_500_pct,flow_750_bif_tkm,products_750_bif_tkm,margin_750_bif,utilization_750_pct,flow_811.33_bif_tkm,products_811.33_bif_tkm,margin_811.33_bif,utilization_811.33_pct,flow_1000_bif_tkm,products_1000_bif_tkm,margin_1000_bif,utilization_1000_pct,flow_1250_bif_tkm,products_1250_bif_tkm,margin_1250_bif,utilization_1250_pct,flow_1500_bif_tkm,products_1500_bif_tkm,margin_1500_bif,utilization_1500_pct,priority_score_component,flow_persistence_component,robustness_component,breadth_component
Busoni — Marangara,Busoni,Marangara,-2.53,30.22,-2.74,29.99,92.7164522575389,A — stratégique,100.0,10,44.509221,44.509221,44.509221,7455.017017709656,96.72240351589251,A — stratégique,6,100.0,6.0,1.0,10,2545.6821797659263,424.28036329432103,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,10,10,10,100.0,265.0531685,964.4861685,1.0,1.0,0.7136559328982136,0.8443333599574636,1.0,1.0,445.1353894999999,33.33333333333333,1.0,1.0,434.0080842499999,33.33333333333333,1.0,1.0,431.2782847659268,33.33333333333333,1.0,1.0,422.8807789999999,33.33333333333333,1.0,1.0,411.7534737499999,33.33333333333333,1.0,1.0,400.6261684999999,33.33333333333333,92.7164522575389,100.0,100.0,100.0
Giteranyi — Mukenke,Giteranyi,Mukenke,-2.52,30.46,-2.58,30.33,94.25650472662528,A — stratégique,100.0,9,22.380143,22.380143,22.380143,43544.752049965806,96.41542712698137,A — stratégique,6,100.0,6.0,1.0,9,37369.941578961654,6228.323596493609,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,9,9,9,100.0,940.9675632777778,6216.4297855,0.9,1.0,0.8752437219394087,0.9251630287837092,1.0,1.0,6238.8099285,33.33333333333333,1.0,1.0,6233.21489275,33.33333333333333,1.0,1.0,6231.842293961653,33.33333333333333,1.0,1.0,6227.619857,33.33333333333333,1.0,1.0,6222.02482125,33.33333333333333,1.0,1.0,6216.4297855,33.33333333333333,94.25650472662528,100.0,100.0,90.0
Gihamagara — Gitega,Gihamagara,Gitega,-3.62,30.02,-3.64,30.04,94.02335441304945,A — stratégique,100.0,9,5.046571,5.046571,5.046571,134304.39533431048,96.31050948587225,A — stratégique,6,100.0,6.0,1.0,9,1070.652704999342,178.44211749989032,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,9,9,9,100.0,670.2068101666667,2492.4301435,0.9,1.0,0.8319295126483508,0.9884764160082418,1.0,1.0,180.8067145,33.33333333333333,1.0,1.0,179.54507175,33.33333333333333,1.0,1.0,179.23555999934192,33.33333333333333,1.0,1.0,178.283429,33.33333333333333,1.0,1.0,177.02178625000002,33.33333333333333,1.0,1.0,175.76014350000003,33.33333333333333,94.02335441304945,100.0,100.0,90.0
Gisuru — Kinyinya,Gisuru,Kinyinya,-3.46,30.5,-3.66,30.36,92.87331035973592,A — stratégique,100.0,9,31.832211000000004,31.832211,31.832211,21184.865578803536,95.79298966188117,A — stratégique,6,100.0,12.0,2.0,9,6730.064964467876,1121.6774940779794,66.66666666666666,66.66666666666666,100.0,straight_line_market_connector,9,9,9,100.0,626.6127946111113,1896.6916835,0.9,1.0,0.8233465286346913,0.8906379787042096,2.0,2.0,1151.5077890000002,66.66666666666666,2.0,2.0,1135.5916835,66.66666666666666,2.0,2.0,1131.6870744678758,66.66666666666666,2.0,2.0,1119.675578,66.66666666666666,2.0,2.0,1103.7594725,66.66666666666666,2.0,2.0,1087.8433670000002,66.66666666666666,92.87331035973592,100.0,100.0,90.0
Jene — Rugombo,Jene,Rugombo,-2.85,29.61,-2.81,29.08,91.74705252971894,A — stratégique,100.0,9,100.278201,100.278201,100.278201,12202.652099831748,95.28617363837353,A — stratégique,6,100.0,6.0,1.0,9,5320.370171876649,886.7283619794415,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,9,9,9,100.0,1073.2426985,4599.5826985,0.9,1.0,0.8920380929043108,0.6406290671632715,1.0,1.0,224.8608995,33.33333333333333,1.0,1.0,1362.29134925,33.33333333333333,1.0,1.0,193.6411768766489,33.33333333333333,1.0,1.0,1337.221799,33.33333333333333,1.0,1.0,915.27224875,33.33333333333333,1.0,1.0,1287.0826985,33.33333333333333,91.74705252971894,100.0,100.0,90.0
Gasorwe — Mutaho,Gasorwe,Mutaho,-2.85,30.22,-3.14,29.87,91.48108287617038,A — stratégique,100.0,9,61.30252599999999,61.302526,61.302526,10531.90242474221,95.16648729427666,A — stratégique,6,100.0,6.0,1.0,9,2643.7507241476414,440.6251206912736,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,9,9,9,100.0,553.6784332222222,1783.046211,0.9,1.0,0.8075574556308035,0.7829933763554295,1.0,1.0,469.348737,33.33333333333333,1.0,1.0,454.0231055,33.33333333333333,1.0,1.0,450.2633541476414,33.33333333333333,1.0,1.0,438.697474,33.33333333333333,1.0,1.0,423.3718425,33.33333333333333,1.0,1.0,408.046211,33.33333333333333,91.48108287617038,100.0,100.0,90.0
Gatabo — Kamenge,Gatabo,Kamenge,-3.28,29.7,-3.35,29.38,91.4342202723804,A — stratégique,100.0,9,55.237474,55.237474,55.237474,10522.707424633105,95.14539912257118,A — stratégique,6,100.0,9.0,1.5,9,3075.015289416717,512.5025482361195,66.66666666666666,49.99999999999999,100.0,straight_line_market_connector,9,9,9,100.0,498.391566777778,877.5537889999999,0.9,1.0,0.7941375841379849,0.8051468589620685,2.0,2.0,744.762526,66.66666666666666,1.0,1.0,296.0718945,33.33333333333333,2.0,2.0,710.3682389167172,66.66666666666666,1.0,1.0,407.262526,33.33333333333333,2.0,2.0,661.906315,66.66666666666666,1.0,1.0,254.643789,33.33333333333333,91.4342202723804,100.0,100.0,90.0
Kayero — Rutana,Kayero,Rutana,-3.81,30.12,-3.93,29.99,93.10393016389725,A — stratégique,90.0,10,27.586302,27.586302,27.586302,52705.75954689396,94.89676857375376,A — stratégique,6,100.0,6.0,1.0,10,3589.6868652534076,598.2811442089013,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,10,9,9,96.66666666666666,1412.577547,11430.840547,1.0,0.9,0.9271231194426464,0.9061467775044296,1.0,1.0,611.206849,33.33333333333333,1.0,1.0,604.3102735,33.33333333333333,1.0,1.0,602.6183752534077,33.33333333333333,1.0,1.0,597.413698,33.33333333333333,1.0,1.0,590.5171225,33.33333333333333,1.0,1.0,583.620547,33.33333333333333,93.10393016389725,100.0,90.0,100.0
Mabanda — Muyange,Mabanda,Muyange,-4.27,29.77,-4.31,29.69,92.912565725726,A — stratégique,90.0,10,14.439795999999998,14.439796,14.439796,76707.73188208476,94.8106545765767,A — stratégique,6,100.0,18.0,3.0,10,49798.276693282634,8299.712782213772,100.0,100.0,100.0,straight_line_market_connector,10,9,9,90.0,1085.9843059999998,6228.340306,1.0,0.9,0.8935451370234527,0.9541662985256965,3.0,3.0,8520.010306,100.0,3.0,3.0,8109.180459,100.0,3.0,3.0,8506.523633282633,100.0,3.0,3.0,8098.350612,100.0,3.0,3.0,8087.520765,100.0,3.0,3.0,8476.690918,100.0,92.912565725726,100.0,90.0,100.0
Gihogazi — Mutaho,Gihogazi,Mutaho,-3.12,30.0,-3.14,29.87,92.57644778352298,A — stratégique,90.0,10,21.001851,21.001851,21.001851,51292.90746801317,94.65940150258534,A — stratégique,6,100.0,6.0,1.0,10,54877.97129012612,9146.328548354353,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,10,9,9,96.66666666666666,1045.7432235,9135.1672235,1.0,0.9,0.8887236690085754,0.9301974403351468,1.0,1.0,9156.169074499998,33.33333333333333,1.0,1.0,9150.918611749998,33.33333333333333,1.0,1.0,9149.630545126132,33.33333333333333,1.0,1.0,9145.668148999996,33.33333333333333,1.0,1.0,9140.41768625,33.33333333333333,1.0,1.0,9135.1672235,33.33333333333333,92.57644778352298,100.0,90.0,100.0
Busoni — Gitobe,Busoni,Gitobe,-2.53,30.22,-2.65,30.2,91.90317583963802,A — stratégique,90.0,10,18.573067,18.573067,18.573067,43277.02042963608,94.35642912783712,A — stratégique,6,100.0,6.0,1.0,10,25725.425758120502,4287.57095968675,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,10,9,9,91.66666666666666,775.9273994999998,4277.700399499998,1.0,0.9,0.850624328798498,0.9390689263668056,1.0,1.0,4296.273466499998,33.33333333333333,1.0,1.0,4291.630199749998,33.33333333333333,1.0,1.0,4290.491093120514,33.33333333333333,1.0,1.0,4286.986932999997,33.33333333333333,1.0,1.0,4282.343666249998,33.33333333333333,1.0,1.0,4277.700399499998,33.33333333333333,91.90317583963802,100.0,90.0,100.0
Kayogoro — Muyange,Kayogoro,Muyange,-4.12,29.95,-4.31,29.69,96.62300494479572,A — stratégique,100.0,10,47.200065,47.200065,47.200065,28483.45653761281,94.31368555849141,A — stratégique,5,83.33333333333333,6.0,1.0,10,3181.814761843477,530.3024603072462,66.66666666666666,33.33333333333333,83.33333333333333,straight_line_market_connector,10,10,10,100.0,1273.6209024999996,7595.869902499998,1.0,1.0,0.9138979163673084,0.8345046617449539,0.0,0.0,0.0,0.0,1.0,1.0,672.5699512499993,33.33333333333333,1.0,1.0,414.6051193434786,33.33333333333333,2.0,2.0,1063.5698699999994,66.66666666666666,1.0,1.0,648.9699187499994,33.33333333333333,1.0,1.0,382.0999025000001,33.33333333333333,96.62300494479572,83.33333333333333,100.0,100.0
Buhiga — Mwakiro,Buhiga,Mwakiro,-3.03,30.17,-3.13,30.29,91.78092357243526,A — stratégique,90.0,10,25.206114000000003,25.206114000000003,25.206114000000003,33765.14126691643,94.30141560759586,A — stratégique,6,100.0,12.0,2.0,10,9986.71785160331,1664.452975267218,66.66666666666666,66.66666666666666,100.0,straight_line_market_connector,10,9,9,90.0,813.278829,4723.060828999999,1.0,0.9,0.856625798824909,0.9148407595937064,2.0,2.0,1688.0738859999997,66.66666666666666,2.0,2.0,1675.470829,66.66666666666666,2.0,2.0,1672.3789916033093,66.66666666666666,2.0,2.0,1662.867772,66.66666666666666,2.0,2.0,1650.264715,66.66666666666666,2.0,2.0,1637.661658,66.66666666666666,91.78092357243526,100.0,90.0,100.0
Marangara — Mihigo,Marangara,Mihigo,-2.74,29.99,-2.85,29.75,91.19679848066964,A — stratégique,90.0,10,44.385406,44.385406,44.385406,20678.012948670555,94.03855931630133,A — stratégique,6,100.0,6.0,1.0,10,11585.761709726074,1930.9602849543455,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,10,9,9,90.0,851.2238909999999,4818.841890999998,1.0,0.9,0.8624471179268174,0.844785612213329,1.0,1.0,1951.757297,33.33333333333333,1.0,1.0,1940.6609455,33.33333333333333,1.0,1.0,1937.9387397260728,33.33333333333333,1.0,1.0,1929.564594,33.33333333333333,1.0,1.0,1918.4682425,33.33333333333333,1.0,1.0,1907.371891,33.33333333333333,91.19679848066964,100.0,90.0,100.0
Kayongozi — Twinkwavu,Kayongozi,Twinkwavu,-3.27,30.34,-3.26,30.65,90.97322692990316,A — stratégique,90.0,10,47.482048000000006,47.482048000000006,47.482048000000006,18668.192239728167,93.93795211845642,A — stratégique,6,100.0,6.0,1.0,10,7880.586097765906,1313.4310162943177,33.33333333333333,33.33333333333333,100.0,straight_line_market_connector,10,9,9,90.0,815.1809280000004,3378.046928000004,1.0,0.9,0.8569240075374962,0.8334746779153234,1.0,1.0,1335.678976,33.33333333333333,1.0,1.0,1323.8084639999995,33.33333333333333,1.0,1.0,1320.896337765907,33.33333333333333,1.0,1.0,1311.9379519999998,33.33333333333333,1.0,1.0,1300.0674399999998,33.33333333333333,1.0,1.0,1288.1969279999998,33.33333333333333,90.97322692990316,100.0,90.0,100.0
Jene — Kivyuka,Jene,Kivyuka,-2.85,29.61,-3.03,29.45,90.91707083923306,A — stratégique,90.0,10,44.100064,44.100064,44.100064,18728.498897416564,93.91268187765488,A — stratégique,6,100.0,11.0,1.8333333333333333,10,6911.2095105648095,1151.8682517608015,100.0,61.11111111111111,100.0,straight_line_market_connector,10,9,9,93.33333333333334,759.7779039999998,3756.7699039999984,1.0,0.9,0.8479396093226901,0.8458278652779266,1.0,1.0,998.779968,33.33333333333333,1.0,1.0,987.754952,33.33333333333333,1.0,1.0,985.0502465648096,33.33333333333333,2.0,2.0,1277.069872,66.66666666666666,3.0,3.0,1347.8147600000002,100.0,3.0,3.0,1314.739712,100.0,90.91707083923306,100.0,90.0,100.0
